unit_id,time_cycles,RUL,anomaly_score,is_anomaly
2,159,110,-0.09068068020514108,0
2,160,109,-0.13406172791175952,0
2,161,108,-0.04394966834706304,0
2,162,107,-0.09700828503407333,0
2,163,106,-0.10305135870269888,0
2,164,105,-0.0942627216916877,0
2,165,104,-0.06491551575075694,0
2,166,103,-0.055658358854981826,0
2,167,102,-0.05614871275967559,0
2,168,101,-0.11793288858251022,0
2,169,100,-0.10773862592736405,0
2,170,99,-0.11114423596951123,0
2,171,98,-0.08925666974602986,0
2,172,97,-0.046204604042763386,0
2,173,96,-0.08824858991574541,0
2,174,95,-0.10793170948316078,0
2,175,94,-0.12270439099143149,0
2,176,93,-0.12206344855698564,0
2,177,92,-0.014815435610743721,0
2,178,91,-0.08253712621114584,0
2,179,90,-0.08909457131274612,0
2,180,89,-0.12747676438906635,0
2,181,88,-0.02019796220435377,0
2,182,87,-0.09536044200594446,0
2,183,86,-0.07425987553922275,0
2,184,85,-0.08723819525929555,0
2,185,84,-0.062428345219091186,0
2,186,83,-0.06433421464484995,0
2,187,82,-0.04946171346490413,0
2,188,81,-0.08569041637506686,0
2,189,80,-0.02990123498015873,0
2,190,79,-0.07936070331076478,0
2,191,78,-0.13248275339055365,0
2,192,77,-0.11276141925981459,0
2,193,76,-0.11561425573008222,0
2,194,75,-0.07204330124440095,0
2,195,74,-0.028944676500781696,0
2,196,73,-0.13274513962736395,0
2,197,72,-0.08846367451744558,0
2,198,71,-0.07399261861657752,0
2,199,70,-0.12155377940627166,0
2,200,69,-0.0147903211963345,0
2,201,68,-0.08240135509889013,0
2,202,67,-0.046773152644852045,0
2,203,66,-0.057250269622696415,0
2,204,65,-0.08017517775057859,0
2,205,64,-0.09525386835929134,0
2,206,63,-0.04695975848981193,0
2,207,62,-0.05723414290191142,0
2,208,61,-0.09356330182735245,0
2,209,60,-0.0126444318862039,0
2,210,59,-0.05538477765209093,0
2,211,58,-0.08853749339757533,0
2,212,57,-0.0648280613225673,0
2,213,56,-0.08567719656696399,0
2,214,55,-0.07182639904722865,0
2,215,54,-0.013172341693423184,0
2,216,53,-0.059614168373344656,0
2,217,52,-0.04610007129706817,0
2,218,51,-0.1135995807418998,0
2,219,50,-0.015186714646379995,0
2,220,49,-0.02881696419880253,0
2,221,48,-0.007557898151606901,0
2,222,47,-0.0994649461943487,0
2,223,46,-0.05076191001649233,0
2,224,45,-0.10296724361779658,0
2,225,44,-0.05962802290948599,0
2,226,43,-0.004886498846350507,0
2,227,42,-0.051929555634546265,0
2,228,41,-0.08572225874116401,0
2,229,40,-0.03281839793141472,0
2,230,39,-0.11057319264691695,0
2,231,38,-0.0655587944247345,0
2,232,37,-0.09922556794114451,0
2,233,36,-0.051445162704342406,0
2,234,35,-0.040835033367840334,0
2,235,34,-0.05913242522837969,0
2,236,33,-0.04905095736189968,0
2,237,32,-0.06593706245081543,0
2,238,31,0.01222757315461831,1
2,239,30,-0.09941781673332567,0
2,240,29,-0.078424406138768,0
2,241,28,-0.04040204098757294,0
2,242,27,-0.08753449875840424,0
2,243,26,0.008482485016653274,1
2,244,25,-0.0780209323461637,0
2,245,24,-0.022422220592842268,0
2,246,23,-0.06235709026374775,0
2,247,22,0.036379231301277404,1
2,248,21,0.0010454577850674829,1
2,249,20,-0.005021765941906953,0
2,250,19,-0.09033219339041187,0
2,251,18,-0.04351491457324841,0
2,252,17,-0.019705312971628586,0
2,253,16,0.02581507901999136,1
2,254,15,-0.03006365824999957,0
2,255,14,0.02799274495037196,1
2,256,13,-0.01212011699686344,0
2,257,12,-0.008409594434359624,0
2,258,11,0.007108667904812127,1
2,259,10,-0.07271352956084032,0
2,260,9,0.05292347219321414,1
2,261,8,0.01740790394610059,1
2,262,7,0.050879765460509985,1
2,263,6,-0.0366591004678084,0
2,264,5,0.043888477742034415,1
2,265,4,0.02156957230942147,1
2,266,3,0.07698354856153844,1
2,267,2,0.0498313006713913,1
2,268,1,0.06950651890764781,1
2,269,0,-0.040207474776964736,0
3,1,205,-0.008813603326201846,0
3,2,204,-0.02847209130628159,0
3,3,203,-0.09618744072212854,0
3,4,202,-0.05910225845675898,0
3,5,201,0.0037616993497463502,1
3,6,200,-0.03364430482411085,0
3,7,199,-0.06094112126259371,0
3,8,198,-0.022843356972172213,0
3,9,197,-0.07746107059921864,0
3,10,196,-0.09129652638980623,0
3,11,195,-0.07719549968900608,0
3,12,194,-0.046850967557690915,0
3,13,193,-0.08313846956014792,0
3,14,192,-0.133002110170922,0
3,15,191,-0.11955274028436896,0
3,16,190,-0.08498248593829894,0
3,17,189,-0.04838075469034053,0
3,18,188,-0.03144650262760751,0
3,19,187,-0.1016599987720716,0
3,20,186,-0.07436061910833497,0
3,21,185,-0.016576974492238383,0
3,22,184,-0.1262301346472856,0
3,23,183,-0.1259917754619435,0
3,24,182,-0.08723478763272663,0
3,25,181,-0.10796111992393326,0
3,26,180,-0.08724204954460818,0
3,27,179,-0.03360098406054357,0
3,28,178,-0.07645258591059462,0
3,29,177,-0.09704811882905684,0
3,30,176,-0.07742104513469744,0
3,31,175,-0.06789092314573658,0
3,32,174,-0.11457534570831895,0
3,33,173,-0.01830878525768309,0
3,34,172,-0.09033233444980127,0
3,35,171,-0.05629629462421215,0
3,36,170,-0.08014881809881064,0
3,37,169,-0.122867085682697,0
3,38,168,0.013057489832617897,1
3,39,167,-0.07410775748014725,0
3,40,166,-0.1221201840803024,0
3,41,165,-0.002500478266142747,0
3,42,164,-0.11270499978685733,0
3,43,163,-0.10062745448927934,0
3,44,162,-0.06803359045418189,0
3,45,161,-0.0761650122029206,0
3,46,160,-0.1183176915082263,0
3,47,159,-0.07908222596358538,0
3,48,158,-0.027585000970342,0
3,49,157,-0.08413985062474305,0
3,50,156,-0.06808996222316555,0
3,51,155,-0.10070352015807749,0
3,52,154,-0.08767300089621699,0
3,53,153,-0.07765994334579818,0
3,54,152,-0.1309224417888578,0
3,55,151,-0.08492389072355372,0
3,56,150,-0.07873593737569956,0
3,57,149,-0.11889327218815154,0
3,58,148,-0.09505679328256067,0
3,59,147,-0.12643386653400507,0
3,60,146,-0.0684097151354085,0
3,61,145,-0.08579427254369076,0
3,62,144,-0.12826956834610964,0
3,63,143,-0.08192193265749947,0
3,64,142,-0.023721140881506342,0
3,65,141,-0.11106929388160819,0
3,66,140,-0.022443123070722493,0
3,67,139,-0.09952752779202201,0
3,68,138,-0.09605213025430215,0
3,69,137,-0.0834783818156502,0
3,70,136,-0.0073053601817182345,0
3,71,135,-0.12287935773448477,0
3,72,134,-0.11167334417645419,0
3,73,133,-0.09645459752291669,0
3,74,132,-0.11270012744038405,0
3,75,131,-0.13726288470347764,0
3,76,130,-0.07357817383130488,0
3,77,129,-0.0352087722769866,0
3,78,128,-0.08508770862691994,0
3,79,127,-0.12022939758743212,0
3,80,126,-0.12256424054614262,0
3,81,125,-0.11562962385571501,0
3,82,124,-0.10135028570017496,0
3,83,123,-0.11626828736581063,0
3,84,122,-0.04188234011620706,0
3,85,121,-0.11829967720025714,0
3,86,120,-0.12162964806692816,0
3,87,119,-0.1011331443844628,0
3,88,118,-0.06855261489268033,0
3,89,117,-0.12165518802102926,0
3,90,116,-0.1294210767018859,0
3,91,115,-0.07517095941693736,0
3,92,114,-0.11445694347798346,0
3,93,113,-0.046253065630373236,0
3,94,112,-0.08695362573508802,0
3,95,111,-0.12146963263844951,0
3,96,110,-0.09790664681155142,0
3,97,109,-0.08329155292115065,0
3,98,108,-0.10217452980321878,0
3,99,107,-0.0754982993552506,0
3,100,106,-0.12119545305928259,0
3,101,105,-0.09275114019085667,0
3,102,104,-0.09871042146875775,0
3,103,103,0.020827519720164167,1
3,104,102,-0.12432723010995278,0
3,105,101,-0.12350815208787952,0
3,106,100,-0.10338540894142245,0
3,107,99,-0.11695669678544068,0
3,108,98,-0.13868582711458155,0
3,109,97,-0.06729012006788326,0
3,110,96,-0.04355740712225464,0
3,111,95,-0.026193949584261023,0
3,112,94,-0.08815832653015604,0
3,113,93,-0.1115740753097228,0
3,114,92,-0.13469842996521925,0
3,115,91,-0.06824081357370732,0
3,116,90,-0.10414073331979884,0
3,117,89,-0.14183428086092498,0
3,118,88,-0.12854826354148063,0
3,119,87,-0.015619581234026625,0
3,120,86,-0.12974804461200262,0
3,121,85,-0.11261839237658666,0
3,122,84,-0.068748003049108,0
3,123,83,-0.09440021585353864,0
3,124,82,-0.07067439472768045,0
3,125,81,-0.11202985793827491,0
3,126,80,-0.116772748082757,0
3,127,79,0.010377196789426835,1
3,128,78,-0.04420365370339063,0
3,129,77,-0.11022228641635223,0
3,130,76,-0.08938600802486768,0
3,131,75,-0.12279280942161025,0
3,132,74,-0.09637894593023799,0
3,133,73,-0.08235921756289394,0
3,134,72,-0.08884711881030055,0
3,135,71,-0.11705861333285694,0
3,136,70,-0.10651173929142105,0
3,137,69,-0.0831497932207993,0
3,138,68,-0.05975881371674996,0
3,139,67,-0.13655969663198497,0
3,140,66,-0.1117825881009944,0
3,141,65,-0.11221310309830324,0
3,142,64,-0.08119302387570032,0
3,143,63,-0.047043349755959585,0
3,144,62,-0.10645182195753516,0
3,145,61,-0.08463714983385945,0
3,146,60,-0.06404794705305372,0
3,147,59,-0.11138541681671138,0
3,148,58,-0.04562579650351839,0
3,149,57,-0.08082452966601394,0
3,150,56,-0.03391345227279241,0
3,151,55,-0.12067803235489688,0
3,152,54,-0.044550035381763275,0
3,153,53,-0.09237189875303253,0
3,154,52,-0.06397801895334082,0
3,155,51,-0.03902221322609367,0
3,156,50,-0.0406208418873274,0
3,157,49,-0.11451504291886677,0
3,158,48,-0.13564659590046002,0
3,159,47,-0.11180938792963385,0
3,160,46,-0.0453588024777849,0
3,161,45,-0.04936142470621663,0
3,162,44,-0.09997642542464769,0
3,163,43,-0.1155721650160842,0
3,164,42,-0.0625232250301378,0
3,165,41,-0.12937873465662364,0
3,166,40,-0.06596489250820314,0
3,167,39,-0.11964370050002815,0
3,168,38,-0.07327944548279414,0
3,169,37,-0.06739441414797492,0
3,170,36,-0.056244152047362106,0
3,171,35,-0.03611955967296432,0
3,172,34,-0.11143985475639773,0
3,173,33,-0.1112180184275855,0
3,174,32,-0.010584045799524988,0
3,175,31,-0.03938357076831356,0
3,176,30,-0.12037841800447141,0
3,177,29,-0.08998813368020236,0
3,178,28,-0.06664986194412659,0
3,179,27,-0.02932105187959322,0
3,180,26,-0.012615193024111737,0
3,181,25,-0.1078151236072391,0
3,182,24,0.005191157833261628,1
3,183,23,-0.05436758383858031,0
3,184,22,-0.058987641705189664,0
3,185,21,-0.05265029575925739,0
3,186,20,-0.04328603442772749,0
3,187,19,-0.06048652508830721,0
3,188,18,-0.09306979334819176,0
3,189,17,-0.09352336175986364,0
3,190,16,-0.03877135086403227,0
3,191,15,-0.05493486916641688,0
3,192,14,-0.0196117300490265,0
3,193,13,-0.03039103840716384,0
3,194,12,-0.02349857436309899,0
3,195,11,0.03748856714072035,1
3,196,10,-0.02293768060083967,0
3,197,9,-0.07434797431020546,0
3,198,8,0.030605830979852144,1
3,199,7,0.05646474208258501,1
3,200,6,-0.09601912359708137,0
3,201,5,0.01035971068998276,1
3,202,4,-0.03625558044475463,0
3,203,3,0.004723473125633926,1
3,204,2,0.05370090575781317,1
3,205,1,-0.00831499641078548,0
3,206,0,-0.05636003702776593,0
4,1,234,-0.10480117244169518,0
4,2,233,-0.05829417883637478,0
4,3,232,-0.09459548672026713,0
4,4,231,-0.1253608871069567,0
4,5,230,-0.1266562622036339,0
4,6,229,-0.0898071974212028,0
4,7,228,-0.06547619675914956,0
4,8,227,-0.13058317505603917,0
4,9,226,-0.05982080965624392,0
4,10,225,-0.04394339492872934,0
4,11,224,-0.06955739919992815,0
4,12,223,-0.10892023584822247,0
4,13,222,-0.12529086425939145,0
4,14,221,-0.1015007939133214,0
4,15,220,-0.14023864795488333,0
4,16,219,-0.10050304258055559,0
4,17,218,-0.1317155654502723,0
4,18,217,-0.10027826932517514,0
4,19,216,-0.11781991041220657,0
4,20,215,-0.13442553551658826,0
4,21,214,-0.03694471919311659,0
4,22,213,-0.1124086864470068,0
4,23,212,-0.09993032099482407,0
4,24,211,-0.05803320336871942,0
4,25,210,-0.10581655077238494,0
4,26,209,-0.0640805938693273,0
4,27,208,-0.04994252665673515,0
4,28,207,-0.09309340564526242,0
4,29,206,-0.11315179537671421,0
4,30,205,-0.12571486324354586,0
4,31,204,-0.09433440877983001,0
4,32,203,-0.09047125452623972,0
4,33,202,-0.05175356648602636,0
4,34,201,-0.05614970388651097,0
4,35,200,-0.0835220481807446,0
4,36,199,-0.11641184390151549,0
4,37,198,-0.12876280374793908,0
4,38,197,-0.06710648728195673,0
4,39,196,-0.04758411498593518,0
4,40,195,-0.08807761418991444,0
4,41,194,-0.10947238345349353,0
4,42,193,-0.07921419184383222,0
4,43,192,-0.03906644302248197,0
4,44,191,-0.07926121407336006,0
4,45,190,-0.07552718273097031,0
4,46,189,-0.12262968693216414,0
4,47,188,-0.050582538254749565,0
4,48,187,-0.14035427434768716,0
4,49,186,-0.07761793352042573,0
4,50,185,-0.12962949163852788,0
4,51,184,-0.11342127969902183,0
4,52,183,-0.13053043290531474,0
4,53,182,-0.10291326149062441,0
4,54,181,-0.06317481022808058,0
4,55,180,-0.04989679041294237,0
4,56,179,-0.08802677352497434,0
4,57,178,-0.11777624263537473,0
4,58,177,-0.11597071653360469,0
4,59,176,-0.06218420586070983,0
4,60,175,-0.08600519297876419,0
4,61,174,-0.0413894954848707,0
4,62,173,-0.039624569891658856,0
4,63,172,-0.11799900059152135,0
4,64,171,-0.07557749666709468,0
4,65,170,-0.09259151626713263,0
4,66,169,-0.10320015814680644,0
4,67,168,-0.10322879096172177,0
4,68,167,-0.11193781660676716,0
4,69,166,-0.09435352604880942,0
4,70,165,-0.13080876116390922,0
4,71,164,-0.10438412517173196,0
4,72,163,-0.07920752273541953,0
4,73,162,-0.09085581510191215,0
4,74,161,-0.0694286372262145,0
4,75,160,-0.04819289143688865,0
4,76,159,-0.04596843522358862,0
4,77,158,-0.09873493981798637,0
4,78,157,-0.14143841466660156,0
4,79,156,-0.13375196921414628,0
4,80,155,-0.11008275073852497,0
4,81,154,-0.0348974763020925,0
4,82,153,-0.0864902037799567,0
4,83,152,-0.10130890218195143,0
4,84,151,-0.0670434377956326,0
4,85,150,-0.11274690056834019,0
4,86,149,-0.027091336252852982,0
4,87,148,-0.030180729210914303,0
4,88,147,-0.11646157292819065,0
4,89,146,-0.0975902253722083,0
4,90,145,-0.06350947908229931,0
4,91,144,-0.107479189153253,0
4,92,143,-0.13225933425421377,0
4,93,142,-0.11639334674949697,0
4,94,141,-0.08896272024479762,0
4,95,140,-0.13200699664312443,0
4,96,139,-0.11285986390336389,0
4,97,138,-0.09048776308318146,0
4,98,137,-0.1434450796123038,0
4,99,136,-0.12582410665615523,0
4,100,135,-0.08476403795541348,0
4,101,134,-0.13109790105551833,0
4,102,133,-0.047839878154209314,0
4,103,132,-0.07292365290999658,0
4,104,131,-0.055366881791365286,0
4,105,130,-0.030056460947283203,0
4,106,129,-0.08610477182110449,0
4,107,128,-0.11940993885323714,0
4,108,127,-0.050756714496830724,0
4,109,126,-0.1316145358779625,0
4,110,125,-0.13113172807464651,0
4,111,124,-0.03959341052424603,0
4,112,123,-0.1074223457794874,0
4,113,122,-0.09722922150142871,0
4,114,121,-0.1076643214134076,0
4,115,120,-0.0991004449819553,0
4,116,119,-0.08646642591959319,0
4,117,118,-0.09809396309954399,0
4,118,117,-0.055586818209415356,0
4,119,116,-0.05063605665520732,0
4,120,115,-0.13601982233040832,0
4,121,114,-0.11659010741153958,0
4,122,113,-0.1355381309807558,0
4,123,112,-0.1266352364156375,0
4,124,111,-0.03577154240816305,0
4,125,110,-0.061176583544715724,0
4,126,109,-0.1044767174795464,0
4,127,108,-0.05532060373994996,0
4,128,107,-0.10302875642155307,0
4,129,106,-0.1383175885901476,0
4,130,105,-0.11310331388648692,0
4,131,104,-0.09593864882625985,0
4,132,103,-0.03525986914700241,0
4,133,102,-0.08727478100397973,0
4,134,101,-0.07293994525343378,0
4,135,100,-0.09306658488407271,0
4,136,99,-0.0713927127518702,0
4,137,98,-0.11974813621211522,0
4,138,97,-0.09898616340886773,0
4,139,96,-0.10732285937850633,0
4,140,95,-0.127750178868978,0
4,141,94,-0.11749012459555003,0
4,142,93,-0.1125681195809235,0
4,143,92,-0.13053387946497247,0
4,144,91,-0.04193437850711523,0
4,145,90,-0.09108503580590033,0
4,146,89,-0.026715305595647054,0
4,147,88,-0.05348402217355208,0
4,148,87,-0.0581997401519756,0
4,149,86,-0.03424826340999976,0
4,150,85,-0.11654122326214389,0
4,151,84,-0.020254506525602012,0
4,152,83,-0.11350334436718129,0
4,153,82,-0.10312817620365122,0
