unit_id,time_cycles,RUL,anomaly_score,is_anomaly
2,30,269,-0.14038525852772504,0
2,31,268,-0.10654787473702942,0
2,32,267,-0.138976660517047,0
2,33,266,-0.058190749789672425,0
2,34,265,-0.06717946909144257,0
2,35,264,-0.05261000315504838,0
2,36,263,-0.057765904740906926,0
2,37,262,-0.015067227389747972,0
2,38,261,-0.10178825953938858,0
2,39,260,-0.10494467606300623,0
2,40,259,-0.055061825225775296,0
2,41,258,-0.0919563705296691,0
2,42,257,-0.10368047735971075,0
2,43,256,-0.09757881465369517,0
2,44,255,-0.12680538055622215,0
2,45,254,-0.05098234710372451,0
2,46,253,-0.10261773958507875,0
2,47,252,-0.07044314391346712,0
2,48,251,-0.07146156619232313,0
2,49,250,-0.11859553785983107,0
2,50,249,-0.11364880977743197,0
2,51,248,-0.10703516997036638,0
2,52,247,-0.039793819916120854,0
2,53,246,-0.11406921414063592,0
2,54,245,-0.10682684294940442,0
2,55,244,-0.09858098469613835,0
2,56,243,-0.10917735947880514,0
2,57,242,-0.10949148709817863,0
2,58,241,-0.07208369120773922,0
2,59,240,-0.09774888717936286,0
2,60,239,-0.11396315493575948,0
2,61,238,-0.061933920592947556,0
2,62,237,-0.07775120642865208,0
2,63,236,-0.15221686256179134,0
2,64,235,-0.040437722190408865,0
2,65,234,-0.055618545460003777,0
2,66,233,-0.06375113532957405,0
2,67,232,-0.11564348643592132,0
2,68,231,-0.13194489454636849,0
2,69,230,-0.06620788075128631,0
2,70,229,-0.10144493714876601,0
2,71,228,-0.13410644160014784,0
2,72,227,-0.14389672933673286,0
2,73,226,-0.1376692799480949,0
2,74,225,-0.10365960003622099,0
2,75,224,-0.1354858632569187,0
2,76,223,-0.03760189466594743,0
2,77,222,-0.14160795070446858,0
2,78,221,-0.07534024662354993,0
2,79,220,-0.11033850306086007,0
2,80,219,-0.12410716777497433,0
2,81,218,-0.06352368160238492,0
2,82,217,-0.10580022531735511,0
2,83,216,-0.05112191188476678,0
2,84,215,-0.13357271289135886,0
2,85,214,-0.14817073940324332,0
2,86,213,-0.10022447030856807,0
2,87,212,-0.13610009982749743,0
2,88,211,-0.04987963109143989,0
2,89,210,-0.04964663243355427,0
2,90,209,-0.13238361647354713,0
2,91,208,-0.10454885278179493,0
2,92,207,-0.13214970126826087,0
2,93,206,-0.05757730921110804,0
2,94,205,-0.08712680123393862,0
2,95,204,-0.10323868198268471,0
2,96,203,-0.11307991380600013,0
2,97,202,-0.04000839556006741,0
2,98,201,-0.06667790243125438,0
2,99,200,-0.10952496653904226,0
2,100,199,-0.10482145940988558,0
2,101,198,-0.09733471626923773,0
2,102,197,-0.09704392063559947,0
2,103,196,-0.09235690886913894,0
2,104,195,-0.057096968924031266,0
2,105,194,-0.14622625872056877,0
2,106,193,-0.13887650403326435,0
2,107,192,-0.09978382010409625,0
2,108,191,-0.09138986819150702,0
2,109,190,-0.10398217418201866,0
2,110,189,-0.07135426165074799,0
2,111,188,-0.05016985240126293,0
2,112,187,-0.07044719204537941,0
2,113,186,-0.12143331262188428,0
2,114,185,-0.09293934843388146,0
2,115,184,-0.09449116832702753,0
2,116,183,-0.13543652635189196,0
2,117,182,-0.09771651753237182,0
2,118,181,-0.11147114947513526,0
2,119,180,-0.04713346882717928,0
2,120,179,-0.060374079877696996,0
2,121,178,-0.14371685364775405,0
2,122,177,-0.10395593854690255,0
2,123,176,-0.14904997780912788,0
2,124,175,-0.10164069833411338,0
2,125,174,-0.08205891534279691,0
2,126,173,-0.09389561688109987,0
2,127,172,-0.13855212868496197,0
2,128,171,-0.09304548438195609,0
2,129,170,-0.10545307034716395,0
2,130,169,-0.1336068053655246,0
2,131,168,-0.1122003477288796,0
2,132,167,-0.061895864679311574,0
2,133,166,-0.10003553778327184,0
2,134,165,-0.13870703601494605,0
2,135,164,-0.0687209363725832,0
2,136,163,-0.14929167239106522,0
2,137,162,-0.11465154474068351,0
2,138,161,-0.08699094951068237,0
2,139,160,-0.07341782884237763,0
2,140,159,-0.10887899747862378,0
2,141,158,-0.11493612710292306,0
2,142,157,-0.09878244555073401,0
2,143,156,-0.11526393938006668,0
2,144,155,-0.10984079501823463,0
2,145,154,-0.14598166082780945,0
2,146,153,-0.10950576199876644,0
2,147,152,-0.14545298382519356,0
2,148,151,-0.05703391906154831,0
2,149,150,-0.10607499537507536,0
2,150,149,-0.12306084042760895,0
2,151,148,-0.061467346814145396,0
2,152,147,-0.10268991492781893,0
2,153,146,-0.08681325041488508,0
2,154,145,-0.12906222491489372,0
2,155,144,-0.07348834022297246,0
2,156,143,-0.12334832429852327,0
2,157,142,-0.05944862917496557,0
2,158,141,-0.11349813314322116,0
2,159,140,-0.07048525063785199,0
2,160,139,-0.11054059295542928,0
2,161,138,-0.13423224756544638,0
2,162,137,-0.1400534060931014,0
2,163,136,-0.03449101403562638,0
2,164,135,-0.10057345147183117,0
2,165,134,-0.13873991342387199,0
2,166,133,-0.10659646234450743,0
2,167,132,-0.07117879643285224,0
2,168,131,-0.15077846786519256,0
2,169,130,-0.0666401647471696,0
2,170,129,-0.0966417466402017,0
2,171,128,-0.12007529173244202,0
2,172,127,-0.07342957183498172,0
2,173,126,-0.1250559826723287,0
2,174,125,-0.06257555469217713,0
2,175,124,-0.09114172070057436,0
2,176,123,-0.1395996350694808,0
2,177,122,-0.06350477494951912,0
2,178,121,-0.06611813814055278,0
2,179,120,-0.04835365573647421,0
2,180,119,-0.11131194865918664,0
2,181,118,-0.04345558801068472,0
2,182,117,-0.0996293313923654,0
2,183,116,-0.1094635450987439,0
2,184,115,-0.12122254592126619,0
2,185,114,-0.10166047331252093,0
2,186,113,-0.059498798173436285,0
2,187,112,-0.06158008798215653,0
2,188,111,-0.13862820720569363,0
2,189,110,-0.05612201296231445,0
2,190,109,-0.0955581651311882,0
2,191,108,-0.11144061942525896,0
2,192,107,-0.10416867462871898,0
2,193,106,-0.10094027893624341,0
2,194,105,-0.11201365222169513,0
2,195,104,-0.06769084156349847,0
2,196,103,-0.061660053771980694,0
2,197,102,-0.0664445717968064,0
2,198,101,-0.052130465041286045,0
2,199,100,-0.075511428888823,0
2,200,99,-0.07538298620982575,0
2,201,98,-0.09704937864348412,0
2,202,97,-0.0944841953916008,0
2,203,96,-0.06850037473422921,0
2,204,95,-0.11560990454682119,0
2,205,94,-0.12374852367532602,0
2,206,93,-0.1094664445197524,0
2,207,92,-0.05748188270086485,0
2,208,91,-0.04541854887912489,0
2,209,90,-0.14947246734809128,0
2,210,89,-0.13583592644349762,0
2,211,88,-0.03482109552186863,0
2,212,87,-0.10643252273229314,0
2,213,86,-0.09668603259965852,0
2,214,85,-0.14258699475212222,0
2,215,84,-0.11506829331798868,0
2,216,83,-0.1311495761631447,0
2,217,82,-0.1421437495027102,0
2,218,81,-0.10943939455762403,0
2,219,80,-0.06729011707771465,0
2,220,79,-0.1150013598894074,0
2,221,78,-0.14001570918078338,0
2,222,77,-0.08905491572284208,0
2,223,76,-0.13428189999664913,0
2,224,75,-0.11261745372257903,0
2,225,74,-0.043616701146957815,0
2,226,73,-0.09221603968507308,0
2,227,72,-0.10562807564973908,0
2,228,71,-0.04113275899557356,0
2,229,70,-0.0311480722716585,0
2,230,69,-0.1141061060677952,0
2,231,68,-0.12103982881963576,0
2,232,67,-0.1189063661975075,0
2,233,66,-0.10255374911418152,0
2,234,65,-0.06291641963139988,0
2,235,64,-0.030278475844312536,0
2,236,63,-0.14365386890481702,0
2,237,62,-0.1344908409210117,0
2,238,61,-0.10037534729884218,0
2,239,60,-0.08338873144773495,0
2,240,59,-0.0796699653278346,0
2,241,58,-0.09957203461659353,0
2,242,57,-0.11415327336882414,0
2,243,56,-0.047159638216740185,0
2,244,55,-0.08216991380957017,0
2,245,54,-0.07624871429431579,0
2,246,53,-0.05535291345370341,0
2,247,52,-0.07190194133453426,0
2,248,51,-0.08867577878694977,0
2,249,50,-0.12857309564711678,0
2,250,49,-0.0859146166019899,0
2,251,48,-0.026300132290537293,0
2,252,47,-0.08707489670864133,0
2,253,46,-0.0478907739736647,0
2,254,45,-0.06577388782398108,0
2,255,44,-0.07819876525449182,0
2,256,43,0.0071625215422207456,1
2,257,42,-0.11356932391966673,0
2,258,41,-0.04140955107557143,0
2,259,40,-0.11645960130009281,0
2,260,39,-0.07805425715150877,0
2,261,38,-0.05551819861068219,0
2,262,37,-0.07099553152065291,0
2,263,36,-0.08134667543681734,0
2,264,35,-0.015732837720777826,0
2,265,34,-0.06478955175407441,0
2,266,33,-0.0035219529656125292,0
2,267,32,-0.11944355587064565,0
2,268,31,-0.017914630561802425,0
2,269,30,-0.0011833653538031452,0
2,270,29,-0.07882480842580658,0
2,271,28,0.004556295191221915,1
2,272,27,-0.06453381658090668,0
2,273,26,-0.05574682240975315,0
2,274,25,-0.11900599750249874,0
2,275,24,-0.07040222390158829,0
2,276,23,-0.061735554145133875,0
2,277,22,-0.0686540938763287,0
2,278,21,-0.08136211033980018,0
2,279,20,-0.09701697387303637,0
2,280,19,-0.046744008544398974,0
2,281,18,0.0004476754867708266,1
2,282,17,-0.03587658727413323,0
2,283,16,-0.010962788785597088,0
2,284,15,-0.05183438813163732,0
2,285,14,-0.0546874947969237,0
2,286,13,-0.09075830799350054,0
2,287,12,-0.10832895299234763,0
2,288,11,-0.0925275083164167,0
2,289,10,0.027384483491997624,1
2,290,9,-0.029249533989514354,0
2,291,8,-0.07739449282838573,0
2,292,7,0.038571075170175884,1
2,293,6,-0.08471239520794721,0
2,294,5,0.046235431286764994,1
2,295,4,-0.013618781365778543,0
2,296,3,-0.03022514911075458,0
2,297,2,0.027427869526222337,1
2,298,1,-0.019720204428227306,0
2,299,0,-0.03384984112108813,0
3,1,306,-0.10217612435251494,0
3,2,305,-0.04240828869490676,0
3,3,304,-0.06707971318320116,0
3,4,303,-0.12490730110536058,0
3,5,302,-0.051913519752475046,0
3,6,301,-0.10585310691444627,0
3,7,300,-0.1046996314075952,0
3,8,299,-0.12856755041852191,0
3,9,298,-0.10919261140244374,0
3,10,297,-0.06527821969066361,0
3,11,296,-0.09056343302097852,0
3,12,295,-0.10502364498840555,0
3,13,294,-0.10010008872977222,0
3,14,293,-0.06435155587754465,0
3,15,292,-0.12293299647299799,0
3,16,291,-0.09505250063080184,0
3,17,290,-0.10383011954283722,0
3,18,289,-0.11030102890266003,0
3,19,288,-0.10661888370795952,0
3,20,287,-0.09394626845667914,0
3,21,286,-0.06089832440851606,0
3,22,285,-0.09802960861364773,0
3,23,284,-0.13222729656726157,0
3,24,283,-0.05163958652390743,0
3,25,282,-0.0990697331866347,0
3,26,281,-0.036726351268566715,0
3,27,280,-0.0945545863178257,0
3,28,279,-0.08583304927937935,0
3,29,278,-0.10829430708270399,0
3,30,277,-0.14910258058846498,0
3,31,276,-0.10659073062922725,0
3,32,275,-0.10453407676259807,0
3,33,274,-0.10571964256521355,0
3,34,273,-0.09269072432499098,0
3,35,272,-0.06764235892856041,0
3,36,271,-0.08897232035931896,0
3,37,270,-0.10461259073976331,0
3,38,269,-0.09959766659810232,0
3,39,268,-0.03536043185459792,0
3,40,267,-0.09986877567664293,0
3,41,266,-0.0876399211322626,0
3,42,265,-0.05634826290607742,0
3,43,264,-0.03745859460291634,0
3,44,263,-0.02278855904613264,0
3,45,262,-0.023913717542242252,0
3,46,261,-0.05292716676144538,0
3,47,260,-0.137652327085643,0
3,48,259,-0.0911750615406044,0
3,49,258,-0.13222709182236841,0
3,50,257,-0.05337810951381483,0
3,51,256,-0.11203394462611593,0
3,52,255,-0.05154838299329989,0
3,53,254,-0.13954800051828886,0
3,54,253,-0.12786796436708825,0
3,55,252,-0.10712682720881,0
3,56,251,-0.058313267877288855,0
3,57,250,-0.10148212012335528,0
3,58,249,-0.09206718121155139,0
3,59,248,-0.10689752008394388,0
3,60,247,-0.09428933784842075,0
3,61,246,-0.09539347289407785,0
3,62,245,-0.05654063204755255,0
3,63,244,-0.0819736933837214,0
3,64,243,-0.05849414648982598,0
3,65,242,-0.08102844745528592,0
3,66,241,-0.05795914150895787,0
3,67,240,-0.09426167059897506,0
3,68,239,-0.046528365483125445,0
3,69,238,-0.12765820898529734,0
3,70,237,-0.13360246754978544,0
3,71,236,-0.12727992300256297,0
3,72,235,-0.12866080138150354,0
3,73,234,-0.09835620576115528,0
3,74,233,-0.04213675988703358,0
3,75,232,-0.131364978045587,0
3,76,231,-0.06184022853963833,0
3,77,230,-0.0725865239976165,0
3,78,229,-0.12386679386114852,0
3,79,228,-0.053805136811627574,0
3,80,227,-0.06261664124678573,0
3,81,226,-0.1280052523530798,0
3,82,225,-0.05882708062274489,0
3,83,224,-0.12994591274484213,0
3,84,223,-0.09820030639517885,0
3,85,222,-0.12128344357570015,0
3,86,221,-0.09554421548360115,0
3,87,220,-0.1391571046438767,0
3,88,219,-0.10741678424486467,0
3,89,218,-0.09332469344212185,0
3,90,217,-0.09508368510182674,0
3,91,216,-0.13333647410530547,0
3,92,215,-0.058019296321841995,0
3,93,214,-0.1380714669643009,0
3,94,213,-0.10738029555475753,0
3,95,212,-0.11074926175493771,0
3,96,211,-0.10301141737215658,0
3,97,210,-0.101220500958279,0
3,98,209,-0.10311476306743017,0
3,99,208,-0.05342105205915326,0
3,100,207,-0.09949966820817019,0
3,101,206,-0.1038245005532405,0
3,102,205,-0.05379585826736566,0
3,103,204,-0.10089008038529312,0
3,104,203,-0.13370440935703176,0
3,105,202,-0.0910311070954406,0
3,106,201,-0.13264765804851264,0
3,107,200,-0.09516641587798846,0
3,108,199,-0.07541275563242056,0
3,109,198,-0.09329349185383251,0
3,110,197,-0.02597545453792305,0
3,111,196,-0.1244079356884844,0
3,112,195,-0.08222424088462482,0
3,113,194,-0.11781103969350626,0
3,114,193,-0.09444244381253608,0
3,115,192,-0.09772206183186577,0
3,116,191,-0.03291733756723525,0
3,117,190,-0.08060025956161815,0
3,118,189,-0.08341529179151824,0
3,119,188,-0.030544618248028343,0
3,120,187,-0.03980179316085908,0
3,121,186,-0.05868863196488605,0
3,122,185,-0.03772745958286183,0
3,123,184,-0.12681340457257756,0
3,124,183,-0.09993083625272403,0
3,125,182,-0.06624563846453313,0
3,126,181,-0.04472689984380651,0
3,127,180,-0.0439025135367519,0
3,128,179,-0.053831263503249516,0
3,129,178,-0.12283953463153635,0
3,130,177,-0.10295174183467459,0
3,131,176,-0.03959094953124165,0
3,132,175,-0.12451364761401196,0
3,133,174,-0.027753159681502826,0
3,134,173,-0.1334135028522938,0
3,135,172,-0.0279462914142653,0
3,136,171,-0.10751751145502197,0
3,137,170,-0.05605854821550771,0
3,138,169,-0.05699362971377708,0
3,139,168,-0.11454848657057226,0
3,140,167,-0.052892611605932394,0
3,141,166,-0.10561435744817022,0
3,142,165,-0.11895969955139274,0
3,143,164,-0.05036212196195666,0
3,144,163,-0.07159367651401333,0
3,145,162,-0.033528146380292556,0
3,146,161,-0.04894127439648199,0
3,147,160,-0.11506174015012177,0
3,148,159,-0.09074939094094353,0
3,149,158,-0.039621712614637206,0
3,150,157,-0.0938371495150675,0
3,151,156,-0.09620951090139418,0
3,152,155,-0.1356891543582454,0
3,153,154,-0.10723291743977276,0
3,154,153,-0.10530965137530529,0
3,155,152,-0.13697284745956162,0
3,156,151,-0.1196458432853128,0
